timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2021-06-06 04:00:00, UK South     , Storage     ,      310.9 ,               157.16,   194.0 ,            96.79,        0.0,                  5.36,            3.55,               5.51
2022-07-19 09:00:00, Central India, Storage     ,      127.34,               541.88,    70.23,            95.01,        0.0,                  7.15,            3.29,               4.61
2021-01-28 15:00:00, Central India, Storage     ,      167.73,               199.67,    79.08,            96.39,        0.0,                  3.4 ,            5.92,               5.74
2021-03-25 06:00:00, Central India, Compute     ,      273.34,               511.2 ,    21.79,            97.57,        0.0,                  4.89,            8.74,               6.47
2021-11-30 02:00:00, Central India, Storage     ,      238.27,               306.61,   218.99,            98.32,        0.0,                  5.23,            1.88,               7.1
2023-01-15 23:00:00, East Asia    , Compute     ,      400.35,               107.15,   155.97,            96.14,        0.0,                  3.62,            6.09,               2.35
2021-05-18 16:00:00, Central India, Storage     ,      380.48,               466.27,   285.99,            95.69,        0.0,                  3.43,            6.09,               2.55
2023-04-20 11:00:00, East Asia    , Storage     ,      308.56,               398.18,   219.92,            96.01,        0.0,                  3.9 ,            6.22,               8.55
2023-06-20 16:00:00, East Asia    , Storage     ,      420.02,               272.09,    48.88,            96.01,        0.0,                  4.21,            2.97,               6.43
2023-01-30 21:00:00, Central India, Storage     ,      303.2 ,               240.77,    65.23,            95.74,        1.0,                  7.83,            1.58,               2.9
2022-07-30 08:00:00, West US      , Storage     ,      483.98,               136.85,   160.48,            95.78,        0.0,                  5.38,            9.05,               5.86
2021-10-02 09:00:00, Central India, Compute     ,      147.75,               570.71,   278.96,            95.22,        0.0,                  5.55,            6.17,               6.75
2023-01-07 11:00:00, Central India, Storage     ,      371.36,               346.99,    89.23,            99.28,        0.0,                  6.53,            7.91,               8.36
2023-04-12 21:00:00, Central India, Storage     ,      216.47,               142.76,   251.16,            96.1 ,        0.0,                  6.42,            4.28,               3.18
2022-05-01 09:00:00, West US      , Storage     ,      175.53,               534.34,   107.44,            99.11,        0.0,                  5.51,            4.28,              11.95
2023-09-25 10:00:00, East US      , Storage     ,      131.17,               239.42,    95.57,            97.19,        0.0,                  4.7 ,            3.34,               6.75
2023-09-14 00:00:00, East US      , Compute     ,      298.63,               201.8 ,    95.57,            98.16,        1.0,                  4.66,            1.66,               8.81
2021-03-10 04:00:00, East Asia    , Storage     ,      146.96,               240.47,    33.23,            95.38,        0.0,                  3.29,            1.7 ,              11.08
2023-04-17 16:00:00, East Asia    , Compute     ,      140.16,               382.29,   205.01,            97.92,        1.0,                  7.5 ,            2.93,               2.32
2022-12-13 18:00:00, West US      , Storage     ,      495.74,               137.03,    32.09,            96.45,        0.0,                  6.85,            6.7 ,               8.01
2021-07-17 09:00:00, UK South     , Compute     ,      410.79,               340.88,   244.21,            95.48,        0.0,                  6.12,            8.36,               7.4
2022-08-30 11:00:00, East US      , Compute     ,      386.72,               547.87,   252.23,            99.54,        0.0,                  4.98,            8.39,               2.57
2022-08-02 05:00:00, East Asia    , Compute     ,      407.33,               194.09,   270.14,            98.02,        0.0,                  5.91,            9.44,               8.93
2021-02-05 14:00:00, East US      , Compute     ,      486.02,               265.59,    72.11,            96.21,        0.0,                  5.43,            6.91,               4.21
2023-10-20 20:00:00, West US      , Compute     ,      307.97,               298.06,    54.86,            97.1 ,        0.0,                  4.37,            1.18,               9.02
2021-09-01 23:00:00, West US      , Storage     ,      149.11,               393.11,   160.99,            96.78,        0.0,                  4.49,            4.4 ,               5.63
2021-11-05 00:00:00, UK South     , Compute     ,      437.99,               559.63,    96.06,            98.5 ,        0.0,                  7.37,            2.0 ,               9.7
2023-08-13 16:00:00, UK South     , Storage     ,      384.23,               297.27,   189.76,            98.04,        0.0,                  6.17,            8.0 ,              11.42
2022-08-05 05:00:00, UK South     , Compute     ,      236.44,               134.58,   163.85,            95.1 ,        0.0,                  3.01,            2.08,              10.61
2023-06-21 09:00:00, East Asia    , Compute     ,      263.11,               273.98,    60.56,            95.99,        0.0,                  4.63,            1.95,               6.83
2023-06-18 04:00:00, East US      , Storage     ,      235.06,               195.04,   227.0 ,            97.39,        0.0,                  4.7 ,            1.25,               4.25
2023-01-24 19:00:00, Central India, Compute     ,      468.47,               425.89,   245.06,            97.23,        1.0,                  6.53,            9.6 ,              11.92
2021-08-30 07:00:00, UK South     , Compute     ,      204.59,               114.63,   289.65,            97.58,        0.0,                  6.5 ,            8.07,               8.59
2023-07-03 07:00:00, Central India, Compute     ,      483.57,               245.96,   130.75,            98.57,        0.0,                  5.32,            4.0 ,               5.96
